2128	factoid	What flavor filling did the original Twinkies have? 	banana
2129	factoid	How many home runs did Henry "Hank" Aaron hit in his major league career? 	755
2131	factoid	Who is the mayor of San Francisco? 	Brown
2133	factoid	When was Abraham Lincoln born? 	1809.*?
2134	factoid	What is Motley Crue's Nikki Sixx's real name? 	Frank Ferrano
2135	factoid	How accurate are HIV tests? 	more than 98 percent
2136	factoid	How many moons does Neptune have? 	8
2139	factoid	What gas is 78 percent of the earth's atmosphere? 	nitrogen
2140	factoid	What day did Martin Luther King, Jr. get assassinated? 	April 4, 1968
2141	factoid	How many justices does the United States Supreme Court have? 	nine
2145	factoid	What does a theodolite measure? 	wind speeds
2149	factoid	How many Olympic gold medals did Carl Lewis win? 	nine
2151	factoid	What cathedral is in Claude Monet's paintings? 	Rouen
2152	factoid	When was the Great Wall of China built? 	2.*?000 years ago
2153	factoid	What date did the Lusitania sink? 	1915
2159	factoid	What country singer's first album was titled "Storms of Life"? 	Randy Travis
2161	factoid	What is the nickname for the national New Zealand basketball team? 	Kiwis
2164	factoid	How did Julius Irving's son die? 	cocaine
2167	factoid	How often is someone murdered in the U.S.? 	one murder every 31 minutes
2168	factoid	What country produces the most emeralds? 	Colombia
2170	factoid	How often does the men's soccer World Cup take place? 	every.*?years.*?four
2175	factoid	What country did Iraq invade in 1990? 	Kuwait
2176	factoid	when was Dante's "Inferno" written? 	1300s
2179	factoid	What famous verse did Sarah Hale write in 1830? 	Mary Had a Little Lamb
2184	factoid	What Liverpool club spawned the Beatles? 	Cavern
2185	factoid	How long do mourning doves live? 	About 60 percent only survive a year
2186	factoid	What are the measurements for a king-size bed? 	76 inches by 80 inches
2187	factoid	What is the big prize called in Canadian football? 	Grey Cup
2188	factoid	Who sang "Tennessee Waltz"? 	Patti Page
2189	factoid	What animal can go the longest without water? 	rat
2191	factoid	What city is the gateway arch located in? 	St.*?Louis
2193	factoid	How many feet above sea level is Jerusalem? 	2,?500
2194	factoid	What are brake pads made of? 	Vermiculite
2195	factoid	When was Ronald Reagan shot? 	1981
2196	factoid	What ocean are the Gilbert Islands in? 	Pacific
2199	factoid	What band was Jimmy Page in before Led Zeppelin? 	Yardbirds
2200	factoid	How big is a keg? 	15(.5)?-gallon
2202	factoid	How many interceptions did Joe Montana throw in four Superbowls? 	never
2204	factoid	What actor has a tattoo on his right wrist reading "Scotland forever"? 	Connery
2205	factoid	How many cabinet officers are there? 	14
2209	factoid	What is the term for arable land left unseeded for one season? 	fallow
2211	factoid	How large of a litter does a rat have at one time? 	11 young and tend to have 11 mammaries. In the biggest litters, there can be as many as 28 pups
2212	factoid	What country artist is nicknamed Tater? 	Little Jimmy Dickens
2216	factoid	How did Dennis Brown die? 	pneumonia
2217	factoid	What country does Greenland belong to? 	Denmark
2218	factoid	What company manufactures Van Heusen shirts? 	Phillips-Van Heusen
2219	factoid	How tall is Al Pacino? 	5 feet 6 inches
2223	factoid	When was the first camera invented? 	1839
2225	factoid	What modern country is home to the ancient city of Babylon? 	Iraq
2226	factoid	When was abortion legalized in the U.S.? 	1973
2227	factoid	What is the Bluegrass state? 	K(entuck)?y.?
2228	factoid	What country was the Battle of Verdun fought in? 	France
2230	factoid	What dam is said the be the largest hydroelectric station in the world? 	Three Gorges
2231	factoid	What is a word spelled the same backward and forward called? 	palindromes
2232	factoid	What daughter of Czar Nicholas II is said to have escaped death in the Russian revolution? 	Anastasia
2233	factoid	How far is a 3-point line from the basketball goal in the NBA? 	23 feet , 9 inches
2235	factoid	What is the highest mountain in South America? 	Aconcagua
2237	factoid	What album became the greatest selling album of all time? 	Thriller
2239	factoid	What prison is Charles Manson at? 	Corcoran
2240	factoid	What does the bugler play at the end of the day on a US military base? 	Taps
2242	factoid	What chemical is in chocolate that helps with depression? 	phenylethylamine
2246	factoid	What film did Liza Minnelli win a best actress Oscar for? 	Cabaret
2247	factoid	What major league baseball player has 511 pitching victories? 	Cy Young
2248	factoid	How many planets are in our solar system? 	nine
2252	factoid	What apostle was crucified? 	Peter
2255	factoid	How do you say "I love you" in French? 	je t'aime
2260	factoid	When was the hot air balloon invented? 	1783
2261	factoid	What college did Magic Johnson go to? 	Michigan State
2263	factoid	How big was the Big Gulp sold in 7-Eleven stores in 1980? 	32 ounces
2264	factoid	How old was Elvis when he died? 	42
2265	factoid	How did Marjorie Kinnan Rawlings die? 	cerebral hemorrhage
2266	factoid	What substance did Charles Best and Frederick Banting discover in 1922? 	insulin
2268	factoid	what instrument does the concertmaster of an orchestra usually play? 	violin
2269	factoid	How long is a quarter in an NBA game? 	12 minutes
2270	factoid	What is capital of Maryland? 	Annapolis
2275	factoid	How big is the planet Venus? 	about 7,700 miles
2276	factoid	When was Mariah Carey born? 	March 27
2277	factoid	In which country is Timbuktu? 	Mali
2281	factoid	What American commodore demanded that Japan trade with the United States? 	Perry
2282	factoid	What canal is between the Mediterranean Sea and the Red Sea? 	Suez
2283	factoid	What is the traditional dish served at Wimbledon? 	strawberries and cream
2284	factoid	What Chinese Dynasty was during 1412-1431? 	Ming
2285	factoid	How much does the capitol dome weigh? 	9 million pounds?
2289	factoid	What continent is Togo on? 	African?
2290	factoid	When was the piano made? 	1700
2292	factoid	What do you call a bone doctor? 	Orthopedic
2294	factoid	What continent is India on? 	Asia
2295	factoid	What 1857 U.S. Supreme Court decision denied that blacks were citizens? 	Dred Scott
2296	factoid	What national monument was designated as the first national monument in 1906? 	Devils Tower
2297	factoid	What is Britney Spears' middle name? 	Jean
2301	factoid	What composer wrote "Die Gotterdammerung"? 	Wagner
2302	factoid	How much did the first Barbie cost? 	\$\s?3
2307	factoid	How many terms was Dwight D. Eisenhower president? 	two
2309	factoid	How much calcium is in broccoli? 	118 mg
2311	factoid	How did the Lindy Hop get its name? 	Charles Lindbergh
2312	factoid	How many republics made up the Soviet Union? 	15
2313	factoid	What does an English stone equal? 	14 pounds
2318	factoid	What instrument measures radioactivity? 	Geiger counters?
2319	factoid	What common medicine discovered by native Americans is from the bark of a willow tree? 	aspirin
2320	factoid	When was the first TV invented? 	Sept. 7 , 1927
2323	factoid	What American feminist appeared on a silver dollar? 	Susan B. Anthony
2325	factoid	When was the first Superbowl? 	1967
2329	factoid	How many muscles are there in the human body? 	696
2330	factoid	What river is under New York's George Washington bridge? 	Hudson
2331	factoid	What actress has received the most Oscar nominations? 	Katharine Hepburn
2333	factoid	How old do you have to be to join the U.S. Navy? 	17-year-olds
2334	factoid	What did Peter Minuit buy for the equivalent of $24.00? 	Manhattan
2338	factoid	When was the Titanic built? 	1910
2339	factoid	How did John Quincy Adams die? 	stroke
2340	factoid	What instrument did the jazz musician Art Tatum play? 	piano
2341	factoid	When was barbed wire invented? 	Nov. 24, 1867
2342	factoid	When was the first televised World Series? 	1947
2344	factoid	What city hosted the 1936 Summer Olympics? 	Berlin
2347	factoid	Where is Mount Olympus? 	Greece
2352	factoid	What engineer designed the Erie Canal? 	Benjamin Wright
2354	factoid	How did Anne Frank die? 	typhus
2355	factoid	What 20th century American president died at Warm Springs, Georgia? 	Franklin Delano Roosevelt
2357	factoid	What city's biggest shopping district is called the Ginza District? 	Tokyo('s)?
2358	factoid	Who was responsible for the killing of Duncan in "Macbeth"? 	Macbeth
2359	factoid	What country's soldiers hid in the Trojan horse? 	Greek
2360	factoid	What is the gift for the 20th anniversary? 	china
2361	factoid	What stadium was the first televised MLB game played in? 	Ebbets Field
2370	factoid	When was the first potato chip made? 	1853
2371	factoid	What type of bee drills holes in wood? 	carpenter
2376	factoid	What color belt is first in karate? 	white
2377	factoid	What country is the leading producer of rubber? 	Thailand
2379	factoid	What is the scientific name for red ants? 	Solenopsis invicta
2380	factoid	What is the name of the official residence of the President of France? 	Elysee palace
2381	factoid	What is Horatio's relationship to Hamlet? 	friend
2382	factoid	What passage has the Ten Commandments? 	Exodus
2384	factoid	What is the population of Canberra? 	306,400
2386	factoid	How did Harry Houdini die? 	ruptured appendix
2387	factoid	What country celebrates Guy Fawkes Day? 	England
2388	factoid	what Arthur Miller play recounts his marriage to Marilyn Monroe? 	After the Fall
2390	factoid	What ancient tribe of Mexico left behind huge stone heads standing 6-11 feet tall? 	Olmecs?
2391	factoid	What president created social security? 	Franklin.*?Roosevelt
2393	factoid	What color hair did Thomas Jefferson have before gray? 	red
